kyear,insol_65N_d172,insol_65N_d233,insol_65N_d172_centered,insol_65N_d233_centered
-4173.0,473.6102789895589,331.61800575989,-19.233223971450116,16.55229224507093
-4172.0,471.9329232511488,329.3657899098644,-20.9105797098602,14.300076395045323
-4171.0,471.3074668916061,326.5640178555936,-21.536036069402883,11.498304340774496
-4170.0,471.6313091920997,323.4249811060627,-21.212193768909287,8.359267591243622
-4169.0,472.8262522476656,320.1401306310664,-20.0172507133434,5.074417116247332
-4168.0,474.7653682954106,316.84254635555544,-18.078134665598384,1.776832840736347
-4167.0,477.33367276666826,313.635153650673,-15.509830194340736,-1.4305598641461188
-4166.0,480.4611177961863,310.60946303972804,-12.382385164822722,-4.456250475091053
-4165.0,484.0249308615225,307.8197067726081,-8.818572099486516,-7.246006742211023
-4164.0,487.9394928332194,305.33004585358475,-4.904010127789604,-9.735667661234345
-4163.0,492.1311505598416,303.1992721213457,-0.7123524011673794,-11.866441393473394
-4162.0,496.4802775074911,301.4923799797545,3.6367745464821155,-13.573333535064592
-4161.0,500.866447690145,300.29462195829274,8.022944729135986,-14.771091556526358
-4160.0,505.1666113946811,299.70764653848704,12.323108433672132,-15.358066976332054
-4159.0,509.17861242375625,299.8288239963064,16.335109462747255,-15.236889518512669
-4158.0,512.6886327456195,300.7728409678393,19.84512978461055,-14.292872546979822
-4157.0,515.4946113076825,302.6475727457686,22.65110834667348,-12.418140769050467
-4156.0,517.2920074268559,305.50634331412465,24.448504465846895,-9.559370200694445
-4155.0,517.8741846222413,309.36475931443704,25.03068166123228,-5.700954200382057
-4154.0,516.9918110094419,314.12715390191363,24.14830804843291,-0.9385596129054647
-4153.0,514.5557726070215,319.5816681181362,21.712269646012487,4.515954603317084
-4152.0,510.56114934860193,325.38288430103466,17.717646387592936,10.31717078621557
-4151.0,505.184608020116,331.047483060893,12.341105059107008,15.981769546073906
-4150.0,498.7894879718826,336.0362288700645,5.945985010873585,20.970515355245425
-4149.0,491.8513257311208,339.79834191823,-0.9921772298881706,24.7326284034109
-4148.0,484.9226125160566,341.87526919226804,-7.92089044495242,26.80955567744894
-4147.0,478.5572047568256,341.9950336573066,-14.286298204183367,26.929320142487484
-4146.0,473.2614245217824,340.10452210379805,-19.58207843922662,25.038808588978952
-4145.0,469.38936089879047,336.3394458907845,-23.454142062218523,21.27373237596538
-4144.0,467.2023217284338,331.0079206104242,-25.641181232575207,15.942207095605113
-4143.0,466.7819854564496,324.4731281612744,-26.06151750455939,9.407414646455322
-4142.0,468.140293428947,317.16978320718425,-24.703209532061976,2.104069692365158
-4141.0,471.1619628371794,309.50125769733586,-21.68154012382962,-5.5644558174832355
-4140.0,475.6837477592513,301.89054409437324,-17.15975520175772,-13.175169420445854
-4139.0,481.5185144769071,294.77396574253174,-11.32498848410188,-20.29174777228735
-4138.0,488.38564040717705,288.5700497412156,-4.457862553831944,-26.495663773603496
-4137.0,495.99522743510886,283.7614160882624,3.151724474099865,-31.304297426556673
-4136.0,503.8826393476231,280.8163656270017,11.039136386614132,-34.24934788781741
-4135.0,511.49044220817626,280.21783696222576,18.646939247167268,-34.847876552593334
-4134.0,518.0299406530245,282.3824797833884,25.186437692015488,-32.683233731430676
-4133.0,522.6218331641454,287.6002579680619,29.77833020313642,-27.465455546757198
-4132.0,524.3629048343499,295.8764523731035,31.51940187334094,-19.189261141715576
-4131.0,522.593609325794,306.79855259639936,29.750106364784983,-8.267160918419734
-4130.0,517.2125033582839,319.42139924642845,24.36900039727493,4.355685731609356
-4129.0,508.72682440262827,332.28498548328145,15.883321441619273,17.21927196846235
-4128.0,498.3182065449675,343.6658865801545,5.474703583958501,28.60017306533541
-4127.0,487.3771427053777,351.9980915097275,-5.466360255631287,36.93237799490839
-4126.0,477.3184428635146,356.3471175508198,-15.525060097494418,41.28140403600071
-4125.0,469.21838105828,356.51682363568807,-23.625121902729006,41.451110120868975
-4124.0,463.7359900095598,352.9757895471194,-29.107512951449166,37.91007603230031
-4123.0,461.09997855070185,346.52527063095954,-31.743524410307145,31.459557116140445
-4122.0,461.2432567710783,338.0555960090257,-31.600246189930715,22.989882494206597
-4121.0,463.849460209913,328.3347410738612,-28.994042751096003,13.269027559042115
-4120.0,468.5559067838803,318.0416535131758,-24.287596177128705,2.9759399983566936
-4119.0,474.916503676091,307.74034260481767,-17.926999284917997,-7.325370910001425
-4118.0,482.5377654686607,297.96053990922354,-10.305737492348271,-17.105173605595553
-4117.0,491.0320553417552,289.2353669204341,-1.8114476192537836,-25.83034659438499
-4116.0,500.04969484928233,282.1334700498482,7.206191888273338,-32.932243464970895
-4115.0,509.1325970364783,277.2305371628306,16.28909407546928,-37.83517635198848
-4114.0,517.6607535241388,275.10164929542884,24.817250563129846,-39.96406421939025
-4113.0,524.7581627682354,276.24769282310484,31.91465980722637,-38.81802069171425
-4112.0,529.3850512032584,280.9987238169567,36.541548242249405,-34.06698969786237
-4111.0,530.5025317096538,289.35667685178674,37.6590287486448,-25.70903666303235
-4110.0,527.3940011921467,300.78148041392643,34.55049823113768,-14.284233100892664
-4109.0,520.0657271148476,314.0929442538965,27.222224153838624,-0.9727692609225755
-4108.0,509.3443153093489,327.5245281080964,16.500812348339878,12.458814593277282
-4107.0,496.802150096268,339.08679422625016,3.958647135259014,24.02108071143107
-4106.0,484.177961427303,347.1382540952217,-8.665541533706005,32.07254058040263
-4105.0,473.05531852440015,350.8729454559996,-19.788184436608844,35.80723194118053
-4104.0,464.4959573279828,350.3767147092782,-28.347545633026186,35.311001194459095
-4103.0,459.01884603142736,346.3857589961287,-33.824656929581636,31.32004548130959
-4102.0,456.7227692859815,339.9151451441024,-36.12073367502751,24.849431629283288
-4101.0,457.3644243044757,331.9238042083524,-35.47907865653332,16.858090693533313
-4100.0,460.52019191467815,323.2328614401525,-32.32331104633084,8.167147925333381
-4099.0,465.68117862426544,314.484955703248,-27.162324336743552,-0.580757811571118
-4098.0,472.3555257500031,306.23827665699304,-20.487977211005898,-8.827436857826058
-4097.0,480.0558090644249,298.9738038277514,-12.787693896584074,-16.091909687067698
-4096.0,488.26095953274216,293.1321830250961,-4.582543428266831,-21.93353048972301
-4095.0,496.4861069826592,289.1417827836667,3.642604021650186,-25.92393073115238
-4094.0,504.1542885047247,287.35103913163675,11.310785543715724,-27.71467438318234
-4093.0,510.6011121865924,287.987662017807,17.757609225583394,-27.078051497012098
-4092.0,515.1837086159414,291.10460068130163,22.340205654932447,-23.96111283351746
-4091.0,517.3947411784311,296.4923731167083,24.55123821742211,-18.573340398110815
-4090.0,516.9410492483765,303.61495691526466,24.09754628736755,-11.450756599554438
-4089.0,513.9707015730256,311.6638763174868,21.127198612016628,-3.40183719733227
-4088.0,509.0255131828546,319.6200136552301,16.182010221845587,4.554300140410987
-4087.0,502.9587284249612,326.48774782311745,10.115225463952186,11.42203430829835
-4086.0,496.697808697586,331.4970527716098,3.8543057365770323,16.431339256790693
-4085.0,491.0571792143583,334.2440607012549,-1.7863237466506803,19.178347186435815
-4084.0,486.6963069141064,334.74317124447055,-6.147196046902593,19.67745772965145
-4083.0,483.91613438373207,333.29068213986505,-8.927368577276923,18.22496862504596
-4082.0,482.8152393815111,330.3802796439459,-10.028263579497889,15.314566129126831
-4081.0,483.2979617158159,326.56825473808,-9.545541245193078,11.502541223260891
-4080.0,485.1027729492968,322.3848985210415,-7.740730011712174,7.319185006222426
-4079.0,487.90047178765445,318.3123944713443,-4.943031173354541,3.2466809565252106
-4078.0,491.29887259082574,314.7599046284646,-1.5446303701832562,-0.3058088863544981
-4077.0,494.9203647076177,312.0663930668585,2.0768617466086994,-2.9993204479605993
-4076.0,498.31876437016143,310.45069876415926,5.475261409152438,-4.615014750659839
-4075.0,501.1392801463893,310.0379175422483,8.295777185380302,-5.0277959725708
-4074.0,503.0557498476182,310.80241263635065,10.212246886609194,-4.263300878468442
-4073.0,503.8150873212305,312.55565467878216,10.971584360221527,-2.510058836036933
-4072.0,503.394220576694,314.9903443076331,10.550717615685016,-0.07536920718598594
-4071.0,501.86067130328325,317.66043981525337,9.01716834227426,2.5947263004342744
-4070.0,499.4734132985918,320.08589628701327,6.629910337582828,5.020182772194175
-4069.0,496.6386512871693,321.8365113002073,3.7951483261603016,6.770797785388197
-4068.0,493.7682888233528,322.58673226698505,0.9247858623438105,7.521018752165958
-4067.0,491.23698495780735,322.176134352288,-1.6065180032016428,7.110420837468894
-4066.0,489.3616952907782,320.631793495422,-3.4818076702308076,5.566079980602922
-4065.0,488.3354387475511,318.13233093540595,-4.508064213457885,3.0666174205868515
-4064.0,488.20229589171066,314.96240668120555,-4.641207069298332,-0.10330683361354431
-4063.0,488.90982911232857,311.474685187115,-3.933673848680428,-3.591028327704066
-4062.0,490.33395936515313,308.0688926752953,-2.5095435958558596,-6.996820839523821
-4061.0,492.23627759538783,305.1280187924282,-0.6072253656211615,-9.937694722390916
-4060.0,494.3089507242452,303.01234012552914,1.4654477632362273,-12.053373389289959
-4059.0,496.23578644933633,302.0503876678514,3.3922834883273367,-13.015325846967698
-4058.0,497.6166088363046,302.4630461867336,4.773105875295585,-12.602667328085488
-4057.0,498.0890077896457,304.3597872241062,5.245504828636683,-10.70592629071291
-4056.0,497.33547349657056,307.6696517597668,4.491970535561563,-7.396061755052301
-4055.0,495.2003593995553,312.1270005310236,2.356856438546288,-2.938712983795483
-4054.0,491.7062242392776,317.24814021142515,-1.1372787217313771,2.1824266966060577
-4053.0,487.1408951382214,322.39558616803964,-5.70260782278757,7.329872653220548
-4052.0,481.9814939694589,326.8680723870604,-10.862008991550113,11.802358872241314
-4051.0,476.87526481179736,330.0626958667511,-15.96823814921163,14.99698235193199
-4050.0,472.46264995816,331.5687205904203,-20.380853002848994,16.503007075601204
-4049.0,469.2706134497199,331.231659012696,-23.572889511289077,16.16594549787692
-4048.0,467.69954585954974,329.15831671369364,-25.14395710145925,14.092603198874542
-4047.0,467.96287761443455,325.633864594733,-24.880625346574448,10.56815107991389
-4046.0,470.0712734525184,321.0251225261604,-22.772229508490568,5.959409011341279
-4045.0,473.89870186419785,315.73893351299097,-18.944801096811148,0.6732199981718736
-4044.0,479.2569068726201,310.19878813959286,-13.586596088388887,-4.866925375226231
-4043.0,485.8373894152232,304.8047510722077,-7.006113545785809,-10.260962442611401
-4042.0,493.29932554691015,299.960728895529,0.45582258590116,-15.104984619290121
-4041.0,501.2352797966363,296.0630011414397,8.391776835627297,-19.00271237337938
-4040.0,509.2390972988769,293.5110038897328,16.39559433786792,-21.554709625086275
-4039.0,516.7570813003,292.66847575351994,23.913578339291007,-22.397237761299152
-4038.0,523.2027482058728,293.8359677780291,30.359245244863814,-21.229745736789994
-4037.0,527.9324689302632,297.19128363152214,35.08896596925422,-17.874429883296955
-4036.0,530.3349766820887,302.72097099230774,37.49147372107973,-12.344742522511353
-4035.0,529.9525735592514,310.1388638058242,37.1090705982424,-4.926849708994894
-4034.0,526.6639671412648,318.8415069027034,33.82046418025584,3.7757933878842778
-4033.0,520.7410973412339,327.9263907056182,27.89759438022486,12.860677190799095
-4032.0,512.812759292151,336.3075673159069,19.96925633114199,21.241853801087814
-4031.0,503.8125162794445,342.92634062293524,10.969013318435486,27.860627108116148
-4030.0,494.73993711414624,346.98966564035464,1.8964341531372497,31.92395212553555
-4029.0,486.5005401143164,348.12354356060155,-6.342962846692615,33.05783004578245
-4028.0,479.7345747721448,346.3745858895286,-13.108928188864184,31.308872374709495
-4027.0,474.87508319185815,342.14947162809653,-17.96841976915084,27.08375811327744
-4026.0,472.0693780674881,336.02389364089413,-20.774124893520877,20.958180126075035
-4025.0,471.2796353444604,328.63283158197453,-21.563867616548578,13.567118067155434
-4024.0,472.2996613154874,320.5633972964413,-20.54384164552158,5.497683781622186
-4023.0,474.89332097012897,312.38536640044435,-17.950181990880026,-2.68034711437474
-4022.0,478.774821558948,304.596557775005,-14.068681402060975,-10.469155739814084
-4021.0,483.6095781527932,297.67112119583487,-9.233924808215818,-17.394592318984223
-4020.0,489.044736373507,292.04706412602195,-3.798766587501973,-23.018649388797144
-4019.0,494.7062633040683,288.14968157204373,1.8627603430592785,-26.916031942775362
-4018.0,500.0523566568406,286.3294450544173,7.2088536958315785,-28.73626846040179
-4017.0,504.5579734235362,286.8634785709676,11.714470462527231,-28.202234943851522
-4016.0,507.5705554053315,289.8461484229922,14.72705244432251,-25.219565091826894
-4015.0,508.5546262677851,295.14925553671566,15.71112330677613,-19.916457978103438
-4014.0,507.1959325074687,302.33699460673535,14.352429546459689,-12.72871890808375
-4013.0,503.49931741320944,310.64637247196544,10.655814452200445,-4.4193410428536595
-4012.0,497.9462419190555,319.07024950699633,5.10273895804653,4.004535992177239
-4011.0,491.2767464233003,326.54259251180895,-1.5667565377086703,11.476878996989853
-4010.0,484.4543411960229,332.17149395931017,-8.389161764986113,17.105780444491074
-4009.0,478.3344533391544,335.42383923056144,-14.509049621854615,20.358125715742347
-4008.0,473.6262275463797,336.20733745569305,-19.217275414629285,21.141623940873956
-4007.0,470.7369432006448,334.7760909131588,-22.106559760364178,19.710377398339688
-4006.0,469.7868871088623,331.5957208769421,-23.056615852146706,16.530007362123
-4005.0,470.72592679458256,327.2296773560172,-22.11757616642643,12.163963841198097
-4004.0,473.3040412909255,322.21890927631546,-19.539461670083483,7.153195761496363
-4003.0,477.20472244311134,317.0704147300814,-15.638780517897658,2.004701215262287
-4002.0,482.0549927509113,312.23806853886424,-10.788510210097684,-2.827644975954854
-4001.0,487.4505664430519,308.1117042977203,-5.392936517957082,-6.954009217098815
-4000.0,492.971036448436,305.01860335311744,0.12753348742700155,-10.047110161701653
-3999.0,498.1818754984263,303.20786901428835,5.3383725374172855,-11.857844500530746
-3998.0,502.67952602292496,302.823627703548,9.836023061915967,-12.242085811271068
-3997.0,506.0996925600892,303.8733007177076,13.256189599080187,-11.192412797111501
-3996.0,508.1579793074821,306.1964900724648,15.3144763464731,-8.869223442354269
-3995.0,508.74434093355023,309.46594701457235,15.90083797254124,-5.599766500246744
-3994.0,507.96209115561527,313.2177302114888,15.118588194606275,-1.8479833033302953
-3993.0,506.0621215210138,316.8977335190387,13.218618560004813,1.8320200042196007
-3992.0,503.5281195277615,319.9994424826137,10.684616566752482,4.933728967794593
-3991.0,500.81841376920687,322.1102289296827,7.974910808197876,7.044515414863611
-3990.0,498.3929858971452,323.0161293896981,5.549482936136201,7.950415874879013
-3989.0,496.6411025205902,322.72212059193924,3.797599559581215,7.65640707712015
-3988.0,495.7350009281376,321.39384543053274,2.8914979671286005,6.328131915713641
-3987.0,495.7592747930044,319.3511786715394,2.9157718319954142,4.285465156720306
-3986.0,496.6021026354292,316.9766408890432,3.758599674420225,1.9109273742241157
-3985.0,498.0682079432922,314.6899432165081,5.2247049822831855,-0.3757702983110107
-3984.0,499.83314450980345,312.88673507121,6.989641548794452,-2.1789784436090827
-3983.0,501.5186323290636,311.9197696914599,8.675129368054627,-3.1459438233591754
-3982.0,502.74392291974,312.0616487772496,9.900419958730993,-3.004064737569479
-3981.0,503.0959299287017,313.4385643883363,10.252426967692713,-1.6271491264827773
-3980.0,502.2097001105591,315.9934552450817,9.36619714955009,0.9277417302625963
-3979.0,499.9026567018266,319.4600069295055,7.059153740817578,4.394293414686388
-3978.0,496.2184047000363,323.3708112944611,3.3749017390272797,8.305097779641983
-3977.0,491.4015905130845,327.0771825983175,-1.4419124479244942,12.011469083498412
-3976.0,485.96756118323606,329.90451676396737,-6.875941777772937,14.83880324914827
-3975.0,480.5549949608243,331.2680924382541,-12.28850800018472,16.202378923434992
-3974.0,475.81409934322966,330.80904156959025,-17.029403617779337,15.743328054771155
-3973.0,472.3065726862022,328.44402178311617,-20.53693027480682,13.378308268297076
-3972.0,470.4250270004167,324.352061324473,-22.418475960592275,9.286347809653932
-3971.0,470.3884386795976,318.8911959971127,-22.45506428141141,3.8254824822935802
-3970.0,472.2090755739173,312.51740762067953,-20.634427387091705,-2.5483058941395598
-3969.0,475.7940527692218,305.7371513667455,-17.049450191787173,-9.328562148073615
-3968.0,480.91103624210746,299.07749487327936,-11.932466718901537,-15.988218641539731
-3967.0,487.2963750896078,293.0727094595362,-5.547127871401187,-21.99300405528288
-3966.0,494.5440427231047,288.27353476495506,1.7005397620957297,-26.792178749864036
-3965.0,502.1847011919079,285.24590030947894,9.341198230898897,-29.819813205340154
-3964.0,509.5802124919571,284.53901964931384,16.736709530948133,-30.52669386550525
-3963.0,515.897564751762,286.6316273449981,23.054061790753053,-28.434086169821
-3962.0,520.1807120822715,291.8386396211819,27.337209121262504,-23.22707389363717
-3961.0,521.5045226974094,300.15154167744754,28.661019736400362,-14.914171837371555
-3960.0,519.2627898834241,311.1031849376108,26.419286922415154,-3.962528577208275
-3959.0,513.3769931381792,323.6158114292559,20.533490177170165,8.550097914436833
-3958.0,504.5165210302072,336.07631029552044,11.673018069198179,21.01059678070135
-3957.0,493.9567090008091,346.6778600411317,1.1132060398001045,31.612146526312586
-3956.0,483.2191651159926,353.8777570520536,-9.624337845016385,38.8120435372345
-3955.0,473.73290757861207,356.86380466757777,-19.110595382396923,41.79809115275867
-3954.0,466.5213248686153,355.6316020523831,-26.3221780923937,40.56588853756398
-3953.0,462.18340771633774,350.81161170315534,-30.660095244671254,35.74589818833624
-3952.0,460.8220786860783,343.26908047042804,-32.021424274930666,28.203366955608942
-3951.0,462.28463640901,333.9019868363525,-30.558866551999017,18.836273321533383
-3950.0,466.2046097194692,323.47534164506425,-26.63889324153979,8.409628130245153
-3949.0,472.12208694899454,312.6048533247702,-20.72141601201446,-2.4608601900488907
-3948.0,479.6169441327687,301.8623364632204,-13.226558828240286,-13.203377051598693
-3947.0,488.2791354771304,291.78224574258155,-4.564367483878584,-23.283467772237543
-3946.0,497.7366466192463,282.9393186273578,4.893143658237307,-32.12639488746129
-3945.0,507.6526579356299,275.94058966683133,14.809154974620924,-39.125123847987766
-3944.0,517.5055053446098,271.4385327695406,24.662002383600793,-43.62718074527851
-3943.0,526.5733232671873,270.0900710745544,33.72982030617834,-44.97564244026472
-3942.0,533.7883661041536,272.48506414820343,40.94486314314463,-42.58064936661566
-3941.0,537.8599029346277,279.0324740066423,45.01639997361872,-36.03323950817679
-3940.0,537.4926215692105,289.7348763162209,44.64911860820155,-25.330837198598203
-3939.0,531.8846024845051,303.93158983465327,39.04109952349609,-11.134123680165828
-3938.0,521.2294252857863,320.11087821836094,28.38592232477731,5.045164703541843
-3937.0,506.7552326534704,335.98764797939054,13.911729692461392,20.92193446457145
-3936.0,490.52803516401127,349.01876598953766,-2.315467796997723,33.95305247471856
-3935.0,474.7388420775027,357.2679467395092,-18.104660883506313,42.20223322469013
-3934.0,461.2233675881427,359.9813268415728,-31.620135372866287,44.915613326753714
-3933.0,451.122925936672,357.60840404691834,-41.72057702433699,42.54269053209924
-3932.0,444.9175354564587,351.3210219178222,-47.92596750455027,36.255308403003085
-3931.0,442.6034037985833,342.4570062780174,-50.24009916242568,27.391292763198294
-3930.0,443.8091252955456,332.1446131397434,-49.03437766546341,17.078899624924304
-3929.0,448.0281793398781,321.2122323581538,-44.815323621130915,6.146518843334718
-3928.0,454.717213325438,310.2783280139379,-38.12628963557097,-4.787385500881214
-3927.0,463.3612735546223,299.8181841965271,-29.482229406386693,-15.247529318291981
-3926.0,473.4935283358557,290.2737042129514,-19.349974625153322,-24.792009301867722
-3925.0,484.6827652518057,282.10037422636924,-8.160737709203318,-32.965339288449854
-3924.0,496.5327460589369,275.7975558438697,3.6892430979278856,-39.26815767094939
-3923.0,508.5389228328591,271.88460347728574,15.695419871850106,-43.18111003753336
-3922.0,519.9676079093753,270.872303260543,27.124104948366266,-44.1934102542761
-3921.0,529.8924297924539,273.20316136355603,37.048926831444874,-41.86255215126306
-3920.0,537.1806601956139,279.14723226408097,44.33715723460489,-35.918481250738125
-3919.0,540.7469543905806,288.6497775859983,47.903451429571646,-26.415935928820772
-3918.0,539.87843060058,301.17553183262453,47.03492763957104,-13.890181682194566
-3917.0,534.5198566766826,315.5880435466688,41.6763537156736,0.5223300318497195
-3916.0,525.4410599738217,330.24763441193465,32.59755701281267,15.18192089711556
-3915.0,514.0328736302308,343.2577853005168,21.18937066922183,28.192071785697692
-3914.0,501.92526877655627,353.0355328387773,9.081765815547271,37.969819323958234
-3913.0,490.5821339394435,358.6265321064964,-2.2613690215654856,43.56081859167733
-3912.0,481.0783630016899,359.9152400363738,-11.765139959319072,44.84952652155471
-3911.0,474.0341961140832,357.4299291853049,-18.80930684692578,42.364215670485805
-3910.0,469.61112136799727,352.01485134452685,-23.232381593011723,36.94913782970775
-3909.0,467.7025472806302,344.5784804327958,-25.140955680378795,29.512766917976705
-3908.0,468.0276631975021,335.9472916853154,-24.815839763506915,20.88157817049631
-3907.0,470.19845594371634,326.78465779479484,-22.645047017292654,11.718944279975744
-3906.0,473.7996489520236,317.6388509698255,-19.04385400898542,2.5731374550064174
-3905.0,478.4521028517441,308.96556135153435,-14.391400109264907,-6.100152163284747
-3904.0,483.80279465324287,301.1698013729282,-9.040708307766124,-13.895912141890904
-3903.0,489.51077365306,294.62262936754064,-3.3327293079489664,-20.443084147278455
-3902.0,495.2258552526833,289.6537227220208,2.3823522916742945,-25.411990792798292
-3901.0,500.5876662995333,286.538161191543,7.744163338524288,-28.527552323276097
-3900.0,505.1744927093248,285.4676710146458,12.330989748315801,-29.59804250017328
-3899.0,508.5452361797228,286.51232285918263,15.701733218713798,-28.553390655636463
-3898.0,510.29066377669307,289.57981919051844,17.44716081568407,-25.48589432430066
-3897.0,510.1521513974868,294.3911760271492,17.308648436477824,-20.67453748766991
-3896.0,508.1104015001075,300.47977242307326,15.26689853909852,-14.585941091745838
-3895.0,504.3429958820456,307.2026339639774,11.49949292103662,-7.8630795508416895
-3894.0,499.3338666782193,313.874561536865,6.4903637172103,-1.1911519779541209
-3893.0,493.6623240951584,319.85155599337844,0.8188211341494025,4.785842478559346
-3892.0,487.93413975366656,324.65579952908627,-4.909363207342437,9.590086014267172
-3891.0,482.6801872069215,328.03380655344324,-10.163315754087478,12.968093038624147
-3890.0,478.3055401584312,329.9684005774744,-14.537962802577795,14.902687062655332
-3889.0,475.0052600301709,330.60323902629574,-17.838242930838078,15.537525511476645
-3888.0,472.85411567803015,330.1987444167651,-19.98938728297884,15.133030901946029
-3887.0,471.8160473578244,329.04778094382937,-21.027455603184592,13.982067429010272
-3886.0,471.7363576734492,327.40248589901165,-21.107145287559774,12.336772384192557
-3885.0,472.4877214669814,325.492184559271,-20.35578149402761,10.426471044451887
-3884.0,473.8648240932228,323.4460555970654,-18.978678867786186,8.38034208224633
-3883.0,475.7640975043173,321.36249734607827,-17.07940545669169,6.296783831259177
-3882.0,478.0556005155725,319.25203144667506,-14.787902445436487,4.186317931855967
-3881.0,480.6707172932032,317.09426001279087,-12.172785667805783,2.0285464979717744
-3880.0,483.62172366820295,314.8494147162173,-9.221779292806048,-0.2162987986017697
-3879.0,486.8987186817632,312.47001484687456,-5.944784279245766,-2.595698667944532
-3878.0,490.54883777280224,309.93613414638526,-2.29466518820675,-5.129579368433838
-3877.0,494.59530343004906,307.2670753338712,1.751800469040063,-7.798638180947876
-3876.0,499.0577309847292,304.54408832202984,6.214228023720182,-10.521625192789259
-3875.0,503.9162956740839,301.90842447828453,11.072792713074932,-13.157289036534564
-3874.0,509.0587482913315,299.5565853986725,16.21524533032249,-15.509128116146599
-3873.0,514.3631737842164,297.7660210609077,21.519670823207434,-17.299692453911405
-3872.0,519.5485179649894,296.8413188232342,26.705015003980407,-18.224394691584905
-3871.0,524.2874998962757,297.12484461587417,31.443996935266682,-17.940868898944927
-3870.0,528.1207637476069,298.945772043601,35.277260786597935,-16.119941471218112
-3869.0,530.5017066513486,302.56886335398315,37.65820369033963,-12.496850160835947
-3868.0,530.8892375329257,308.1357029276833,38.04573457191668,-6.930010587135769
-3867.0,528.7603840225499,315.5290010547989,35.91688106154095,0.46328753997983085
-3866.0,523.8604385606225,324.33786168766494,31.016935599613475,9.272148172845846
-3865.0,516.3050492614566,333.75568580656363,23.461546300447594,18.68997229174454
-3864.0,506.5552874343669,342.667113931513,13.711784473357909,27.601400416693878
-3863.0,495.5450106152851,349.84053600221296,2.7015076542760994,34.77482248739386
-3862.0,484.37387612909896,354.2031243212262,-8.469626831910034,39.137410806407104
-3861.0,474.0775940276822,355.10897051719826,-18.765908933326784,40.043257002379164
-3860.0,465.59495486539305,352.49502225921066,-27.248548095615945,37.42930874439156
-3859.0,459.5014052025868,346.7539234609871,-33.3420977584222,31.688209946168
-3858.0,456.0607691159558,338.54532533282844,-36.7827338450532,23.479611818009346
-3857.0,455.2995054086436,328.6255745820621,-37.5439975523654,13.559861067242991
-3856.0,457.055359976012,317.68253264919525,-35.788142984996966,2.6168191343761578
-3855.0,461.0304125025781,306.315949681545,-31.813090458430906,-8.749763833274073
-3854.0,466.9451891987368,295.08881346067363,-25.89831376227221,-19.97690005414546
-3853.0,474.4936752976856,284.5311926202712,-18.349827663323367,-30.53452089454788
-3852.0,483.43568611679217,275.23637072089696,-9.407816844216825,-39.82934279392214
-3851.0,493.4270891605419,267.84841391061263,0.583586199532931,-47.21729960420646
-3850.0,504.0615080725029,263.098000942903,11.21800511149388,-51.96771257191608
-3849.0,514.548670535978,261.7723731352966,21.705167574968982,-53.293340379522476
-3848.0,523.6530473961282,264.6577590676736,30.809544435119165,-50.40795444714547
-3847.0,529.7349373096977,272.4010385931901,36.891434348688676,-42.664674921629
-3846.0,530.96861378147,285.2275965782932,38.12511082046103,-29.83811693652592
-3845.0,526.1552078260145,302.54136649696744,33.31170486500548,-12.524347017851653
-3844.0,515.2957077715025,322.5431814785718,22.452204810493527,7.4774679637527015
-3843.0,499.9629515909966,342.2266975747904,7.11944862998763,27.160984059971327
-3842.0,482.77811597477046,358.1940486399904,-10.065386986238536,43.128335125171304
-3841.0,466.5169940867898,367.9011171428201,-26.3265088742192,52.83540362800102
-3840.0,453.2901035738958,370.5853922609873,-39.55339938711319,55.51967874616821
-3839.0,444.3572952777624,367.1596253013512,-48.48620768324662,52.09391178653209
-3838.0,440.0672736644625,359.3001572162533,-52.77622929654649,44.2344437014342
-3837.0,440.1946806931677,348.65975869643,-52.6488222678413,33.59404518161091
-3836.0,444.16164165193135,336.49539788328616,-48.68186130907765,21.429684368467065
-3835.0,451.2564263323048,323.6078220845938,-41.58707662870421,8.542108569774712
-3834.0,460.7117366276017,310.5506143265403,-32.13176633340731,-4.515099188278782
-3833.0,471.946962798324,297.7863395785649,-20.89654016268497,-17.279373936254217
-3832.0,484.45850499594906,285.7999370788366,-8.384997965059938,-29.265776435982502
-3831.0,497.9020210432578,275.1482529184833,5.058518082248781,-39.917460596335786
-3830.0,511.9691442288451,266.48848886125813,19.1256412678361,-48.57722465356096
-3829.0,526.2500283215904,260.5577613775218,33.40652536058144,-54.50795213729731
-3828.0,540.0584590220989,258.17730310238323,47.21495606108988,-56.88841041243586
-3827.0,552.1022252419065,260.1416793320649,59.25872228089747,-54.92403418275421
-3826.0,560.6327993565178,267.1289696322945,67.78929639550881,-47.93674388252458
-3825.0,563.6631311104485,279.4435986073037,70.8196281494395,-35.62211490751537
-3824.0,559.7042514846438,296.6626522098294,66.86074852363481,-18.403061304989706
-3823.0,548.4917813282667,317.1880689382258,55.64827836725772,2.1223554234067024
-3822.0,531.4797256551967,338.26394408539323,38.63622269418772,23.19823057057414
-3821.0,511.3167939369142,356.38872253596287,18.47329097590523,41.323009021143775
-3820.0,491.0352269680228,368.6615460098338,-1.8082759929861822,53.59583249501469
-3819.0,473.0687166027315,373.7185206968299,-19.77478635827748,58.652807182010804
-3818.0,458.9353588542781,371.9871143168163,-33.9081441067309,56.92140080199721
-3817.0,449.2354912039088,365.038256790872,-43.6080117571002,49.97254327605293
